"tree_ID";"bloc";"treatment";"genus";"species";"year";"height";"diameter";"notes"
"Prvi_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;23;4,67;NA
"Prvi_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;51,4;6,26;NA
"Prvi_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;19,5;2,75;NA
"Prvi_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;10,3;5,24;NA
"Prvi_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;21;4,64;NA
"Prvi_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;20,7;3,72;NA
"Prvi_CoolS/WarmF_B1_R2";1;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;10,9;3,92;NA
"Prvi_CoolS/WarmF_B1_R3";1;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;13,8;4,42;NA
"Prvi_CoolS/WarmF_B1_R4";1;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;14,3;4,57;NA
"Prvi_CoolS/WarmF_B1_R5";1;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;23,5;5,59;NA
"Prvi_CoolS/WarmF_B2_R6";2;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_CoolS/WarmF_B2_R7";2;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;19,5;5,19;NA
"Prvi_CoolS/WarmF_B2_R8";2;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;8,6;4,82;NA
"Prvi_CoolS/WarmF_B2_R9";2;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;43,8;6;NA
"Prvi_CoolS/WarmF_B2_R10";2;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;24,5;4,88;NA
"Prvi_CoolS/WarmF_B3_R11";3;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;3,5;5,94;"apical shoot dead, lateral shoot measured"
"Prvi_CoolS/WarmF_B3_R12";3;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;14,3;4,1;NA
"Prvi_CoolS/WarmF_B3_R13";3;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;17,5;3,83;NA
"Prvi_CoolS/WarmF_B3_R14";3;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;19,6;4,37;NA
"Prvi_CoolS/WarmF_B3_R15";3;"CoolS/WarmF";"prunus";"prunus_virginiana";2025;10,2;5,6;NA
"Prvi_WarmS/WarmF_B1_R1";1;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;23,3;6,75;NA
"Prvi_WarmS/WarmF_B1_R2";1;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/WarmF_B1_R3";1;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;27,7;4,93;NA
"Prvi_WarmS/WarmF_B1_R4";1;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;12,9;4,78;NA
"Prvi_WarmS/WarmF_B1_R5";1;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;13,5;7,65;NA
"Prvi_WarmS/WarmF_B2_R6";2;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;39,7;4,95;NA
"Prvi_WarmS/WarmF_B2_R7";2;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;19,7;5,36;NA
"Prvi_WarmS/WarmF_B2_R8";2;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;18,6;5,97;NA
"Prvi_WarmS/WarmF_B2_R9";2;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;39,6;4,45;NA
"Prvi_WarmS/WarmF_B2_R10";2;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/WarmF_B3_R11";3;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;30,1;4,07;NA
"Prvi_WarmS/WarmF_B3_R12";3;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;12,2;3,55;NA
"Prvi_WarmS/WarmF_B3_R13";3;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;18,3;4,78;NA
"Prvi_WarmS/WarmF_B3_R14";3;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;16,4;4,5;NA
"Prvi_WarmS/WarmF_B3_R15";3;"WarmS/WarmF";"prunus";"prunus_virginiana";2025;17,7;5,43;NA
"Prvi_CoolS/CoolF_B1_R1_nitro";1;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;20,1;3,62;NA
"Prvi_CoolS/CoolF_B1_R2_nitro";1;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;7,5;4,42;"shoot measured in winter 25 died, should only consider trunk 2 for biomass"
"Prvi_CoolS/CoolF_B1_R3_nitro";1;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;15,5;4,45;NA
"Prvi_CoolS/CoolF_B1_R4_nitro";1;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;18,8;4,47;NA
"Prvi_CoolS/CoolF_B1_R5_nitro";1;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_CoolS/CoolF_B2_R6_nitro";2;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;13,1;5,08;NA
"Prvi_CoolS/CoolF_B2_R7_nitro";2;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;22,4;3,8;NA
"Prvi_CoolS/CoolF_B2_R8_nitro";2;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;17,6;3,97;NA
"Prvi_CoolS/CoolF_B2_R9_nitro";2;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;20,1;4,55;NA
"Prvi_CoolS/CoolF_B2_R10_nitro";2;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;17,1;4,99;NA
"Prvi_CoolS/CoolF_B3_R11_nitro";3;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_CoolS/CoolF_B3_R12_nitro";3;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;15,1;4,59;NA
"Prvi_CoolS/CoolF_B3_R13_nitro";3;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;19,2;4,66;NA
"Prvi_CoolS/CoolF_B3_R14_nitro";3;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;35,4;4,82;NA
"Prvi_CoolS/CoolF_B3_R15_nitro";3;"CoolS/CoolF_nitro";"prunus";"prunus_virginiana";2025;15,3;6,48;NA
"Prvi_WarmS/WarmF_B1_R1_nitro";1;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;14,5;3,53;NA
"Prvi_WarmS/WarmF_B1_R2_nitro";1;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;16,9;3,72;NA
"Prvi_WarmS/WarmF_B1_R3_nitro";1;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;16,8;2,97;NA
"Prvi_WarmS/WarmF_B1_R4_nitro";1;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;12,9;6,81;NA
"Prvi_WarmS/WarmF_B1_R5_nitro";1;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;20,7;4,7;NA
"Prvi_WarmS/WarmF_B2_R6_nitro";2;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/WarmF_B2_R7_nitro";2;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;12,5;3,1;NA
"Prvi_WarmS/WarmF_B2_R8_nitro";2;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;NA;NA;NA
"Prvi_WarmS/WarmF_B2_R9_nitro";2;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;11,1;3,74;NA
"Prvi_WarmS/WarmF_B2_R10_nitro";2;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;26,8;5,41;NA
"Prvi_WarmS/WarmF_B3_R11_nitro";3;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;22,4;6,7;NA
"Prvi_WarmS/WarmF_B3_R12_nitro";3;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;28,9;4,83;NA
"Prvi_WarmS/WarmF_B3_R13_nitro";3;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;22,7;9,12;NA
"Prvi_WarmS/WarmF_B3_R14_nitro";3;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;12,6;4,4;NA
"Prvi_WarmS/WarmF_B3_R15_nitro";3;"WarmS/WarmF_nitro";"prunus";"prunus_virginiana";2025;11,8;4,27;NA
"Quma_CoolS/CoolF_B1_R1";1;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;31,6;8,66;NA
"Quma_CoolS/CoolF_B1_R2";1;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;28,9;10,45;NA
"Quma_CoolS/CoolF_B1_R3";1;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;34,3;6,97;NA
"Quma_CoolS/CoolF_B1_R4";1;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;43,3;10,46;NA
"Quma_CoolS/CoolF_B1_R5";1;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;25,4;7,86;NA
"Quma_CoolS/CoolF_B2_R6";2;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;44,1;10,16;NA
"Quma_CoolS/CoolF_B2_R7";2;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;52,9;10,79;NA
"Quma_CoolS/CoolF_B2_R8";2;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;47,9;10,16;NA
"Quma_CoolS/CoolF_B2_R9";2;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;27,5;5,67;NA
"Quma_CoolS/CoolF_B2_R10";2;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;35,4;8,2;NA
"Quma_CoolS/CoolF_B3_R11";3;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;27,4;7,82;"previous year measurement isnt valid because the shoot died; resprouted lateral shoot measured and the increment for 2025 is 7.1 "
"Quma_CoolS/CoolF_B3_R12";3;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;53,9;9,06;NA
"Quma_CoolS/CoolF_B3_R13";3;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;40;8,77;"previous year measurement isnt valid because the shoot died; resprouted lateral shoot measured and the increment for 2025 is 6.9 "
"Quma_CoolS/CoolF_B3_R14";3;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;23,9;6,39;NA
"Quma_CoolS/CoolF_B3_R15";3;"CoolS/CoolF";"quercus";"quercus_macrocarpa";2025;43,4;10,48;NA
"Quma_WarmS/CoolF_B1_R1";1;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;32,5;7,55;NA
"Quma_WarmS/CoolF_B1_R2";1;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;36,3;7,35;NA
"Quma_WarmS/CoolF_B1_R3";1;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;29,1;5,72;NA
"Quma_WarmS/CoolF_B1_R4";1;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;21,4;6,35;NA
"Quma_WarmS/CoolF_B1_R5";1;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;29,1;7,88;NA
"Quma_WarmS/CoolF_B2_R6";2;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;33,9;7,79;NA
"Quma_WarmS/CoolF_B2_R7";2;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;32,7;8,13;NA
"Quma_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;34,1;8,02;NA
"Quma_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;38,8;8,61;NA
"Quma_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;24,2;6,44;NA
"Quma_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;27,3;8,53;NA
"Quma_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;31;5,63;NA
"Quma_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;35,5;6,61;NA
"Quma_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;35,1;9,7;NA
"Quma_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"quercus";"quercus_macrocarpa";2025;27,8;8,07;NA
"Quma_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;40,6;9,53;NA
"Quma_CoolS/WarmF_B1_R2";1;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;41,7;7,83;NA
"Quma_CoolS/WarmF_B1_R3";1;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;32,5;8,53;NA
"Quma_CoolS/WarmF_B1_R4";1;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;38,9;8,83;NA
"Quma_CoolS/WarmF_B1_R5";1;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;24,9;7,09;NA
"Quma_CoolS/WarmF_B2_R6";2;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;33,5;7,02;NA
"Quma_CoolS/WarmF_B2_R7";2;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;47,1;6,14;NA
"Quma_CoolS/WarmF_B2_R8";2;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;48,3;6,25;NA
"Quma_CoolS/WarmF_B2_R9";2;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;55,8;9,06;NA
"Quma_CoolS/WarmF_B2_R10";2;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;37,9;8,7;NA
"Quma_CoolS/WarmF_B3_R11";3;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;22,9;5,72;NA
"Quma_CoolS/WarmF_B3_R12";3;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;39,4;8,1;NA
"Quma_CoolS/WarmF_B3_R13";3;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;27,9;5,67;NA
"Quma_CoolS/WarmF_B3_R14";3;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;NA;NA;NA
"Quma_CoolS/WarmF_B3_R15";3;"CoolS/WarmF";"quercus";"quercus_macrocarpa";2025;33,9;8,56;NA
"Quma_WarmS/WarmF_B1_R1";1;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;34,3;7,3;NA
"Quma_WarmS/WarmF_B1_R2";1;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;42,4;7,24;NA
"Quma_WarmS/WarmF_B1_R3";1;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;32,4;7,2;NA
"Quma_WarmS/WarmF_B1_R4";1;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;39,5;8,32;NA
"Quma_WarmS/WarmF_B1_R5";1;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;41,6;11,31;NA
"Quma_WarmS/WarmF_B2_R6";2;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;NA;NA;NA
"Quma_WarmS/WarmF_B2_R7";2;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;21,1;3,3;"measured shoot from previous gs is dead; another one resprouted and is measured"
"Quma_WarmS/WarmF_B2_R8";2;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;34,9;6,66;NA
"Quma_WarmS/WarmF_B2_R9";2;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;25;7,85;NA
"Quma_WarmS/WarmF_B2_R10";2;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;29,4;7,08;NA
"Quma_WarmS/WarmF_B3_R11";3;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;37;6,39;NA
"Quma_WarmS/WarmF_B3_R12";3;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;32,1;7,03;NA
"Quma_WarmS/WarmF_B3_R13";3;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;41,6;9,55;NA
"Quma_WarmS/WarmF_B3_R14";3;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;19,4;5,03;"3rd trunk has sprouted in 2025"
"Quma_WarmS/WarmF_B3_R15";3;"WarmS/WarmF";"quercus";"quercus_macrocarpa";2025;27,6;5,58;NA
"Quma_CoolS/CoolF_B1_R1_nitro";1;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;44,6;12,35;NA
"Quma_CoolS/CoolF_B1_R2_nitro";1;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;38,5;8,59;NA
"Quma_CoolS/CoolF_B1_R3_nitro";1;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;42,3;8,14;NA
"Quma_CoolS/CoolF_B1_R4_nitro";1;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;37,4;9,85;NA
"Quma_CoolS/CoolF_B1_R5_nitro";1;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;39,8;10,74;NA
"Quma_CoolS/CoolF_B2_R6_nitro";2;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;38,9;7,74;NA
"Quma_CoolS/CoolF_B2_R7_nitro";2;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;29,8;8,05;"some leaves left on tree but measurement taken anyway"
"Quma_CoolS/CoolF_B2_R8_nitro";2;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;31,3;6,79;NA
"Quma_CoolS/CoolF_B2_R9_nitro";2;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;30,5;6,02;"measurement taken according to height of 25.3"
"Quma_CoolS/CoolF_B2_R10_nitro";2;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;44,4;9,33;NA
"Quma_CoolS/CoolF_B3_R11_nitro";3;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;24,9;7,11;NA
"Quma_CoolS/CoolF_B3_R12_nitro";3;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;31,2;9,97;NA
"Quma_CoolS/CoolF_B3_R13_nitro";3;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;28,8;8,15;NA
"Quma_CoolS/CoolF_B3_R14_nitro";3;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;46,7;11,4;NA
"Quma_CoolS/CoolF_B3_R15_nitro";3;"CoolS/CoolF_nitro";"quercus";"quercus_macrocarpa";2025;45,4;10,28;NA
"Quma_WarmS/WarmF_B1_R1_nitro";1;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;38,9;8,25;NA
"Quma_WarmS/WarmF_B1_R2_nitro";1;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;27,1;6,82;NA
"Quma_WarmS/WarmF_B1_R3_nitro";1;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;29,5;6,56;NA
"Quma_WarmS/WarmF_B1_R4_nitro";1;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;28;7,77;NA
"Quma_WarmS/WarmF_B1_R5_nitro";1;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;34,9;8,62;NA
"Quma_WarmS/WarmF_B2_R6_nitro";2;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;29,9;7,73;NA
"Quma_WarmS/WarmF_B2_R7_nitro";2;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;36,9;8,49;NA
"Quma_WarmS/WarmF_B2_R8_nitro";2;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;32,4;10,4;NA
"Quma_WarmS/WarmF_B2_R9_nitro";2;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;45,7;8,09;NA
"Quma_WarmS/WarmF_B2_R10_nitro";2;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;27,9;5,35;NA
"Quma_WarmS/WarmF_B3_R11_nitro";3;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;27,1;6,07;NA
"Quma_WarmS/WarmF_B3_R12_nitro";3;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;35,3;7,51;NA
"Quma_WarmS/WarmF_B3_R13_nitro";3;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;33,1;7,8;NA
"Quma_WarmS/WarmF_B3_R14_nitro";3;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;34,1;6,38;NA
"Quma_WarmS/WarmF_B3_R15_nitro";3;"WarmS/WarmF_nitro";"quercus";"quercus_macrocarpa";2025;28,9;6,42;NA
"Segi_CoolS/CoolF_B1_R1";1;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/CoolF_B1_R2";1;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;31,7;11,22;NA
"Segi_CoolS/CoolF_B1_R3";1;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/CoolF_B1_R4";1;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;26,7;9,26;NA
"Segi_CoolS/CoolF_B1_R5";1;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;23,8;9,04;NA
"Segi_CoolS/CoolF_B2_R6";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,5;11,57;NA
"Segi_CoolS/CoolF_B2_R7";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,2;11,9;NA
"Segi_CoolS/CoolF_B2_R8";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;26,7;9,75;NA
"Segi_CoolS/CoolF_B2_R9";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;24,6;9,94;NA
"Segi_CoolS/CoolF_B2_R10";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;29,7;10,03;NA
"Segi_CoolS/CoolF_B3_R11";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/CoolF_B3_R12";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;24,7;9,35;NA
"Segi_CoolS/CoolF_B3_R13";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/CoolF_B3_R14";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;30,1;7,21;NA
"Segi_CoolS/CoolF_B3_R15";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,2;9,62;NA
"Segi_WarmS/CoolF_B1_R1";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;24,1;9,16;NA
"Segi_WarmS/CoolF_B1_R2";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_WarmS/CoolF_B1_R3";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_WarmS/CoolF_B1_R4";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_WarmS/CoolF_B1_R5";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;21,4;6,42;NA
"Segi_WarmS/CoolF_B2_R6";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;33,2;15,19;NA
"Segi_WarmS/CoolF_B2_R7";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;31,2;10,78;NA
"Segi_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;36,9;12,45;NA
"Segi_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;29,4;11,31;NA
"Segi_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;19,6;6,84;NA
"Segi_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;33,6;8,9;NA
"Segi_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;27,7;10,42;NA
"Segi_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;30,2;13,02;NA
"Segi_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;34,3;10,76;NA
"Segi_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,2;10,18;NA
"Segi_CoolS/WarmF_B1_R2";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;30;11,89;NA
"Segi_CoolS/WarmF_B1_R3";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B1_R4";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B1_R5";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B2_R6";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;24,6;12,04;NA
"Segi_CoolS/WarmF_B2_R7";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B2_R8";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;30,8;11,66;NA
"Segi_CoolS/WarmF_B2_R9";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,4;9,86;NA
"Segi_CoolS/WarmF_B2_R10";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;29,3;9,9;NA
"Segi_CoolS/WarmF_B3_R11";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;28,4;12,36;NA
"Segi_CoolS/WarmF_B3_R12";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;NA;NA;NA
"Segi_CoolS/WarmF_B3_R13";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;23,4;10,2;NA
"Segi_CoolS/WarmF_B3_R14";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2025;33,4;14,38;NA
